"";"Screening.ID";"rayyan.key";"doi";"Status";"Motivo.para.exclusão";"Observações.gerais.do.artigo";"Quem";"Outcomes";"X.U.FEFF.Outcomes.ID";"Método";"Figura";"Grupos";"Observações.gerais.da.figura.ou.desfecho"
"131";144;"rayyan-115921982";" 10.1021/acsomega.0c00396";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Ana Paula Sampaio";"";NA;NA;NA;NA;NA
"132";147;"rayyan-115929901";"10.1074/jbc.272.6.3550";"Excluído";"7 - Não inclui uma medida de toxicidade";"";"Ana Paula Sampaio";"";NA;NA;NA;NA;NA
"133";148;"rayyan-115922149";"10.17305/bjbms.2020.4570";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Ana Paula Sampaio";"";NA;NA;NA;NA;NA
"134";149;"rayyan-115927910";"10.1016/j.bmc.2006.09.025";"Excluído";"3 - Não descreve experimentos com a administração do peptídeo ß-amiloide com formulação quimicamente definida";"";"Ana Paula Sampaio";"";NA;NA;NA;NA;NA
"135";150;"rayyan-115928181";" 10.1055/s-2005-871297";"Excluído";"4 - Não usa célula SHSY-5Y como modelo";"";"Ana Paula Sampaio";"";NA;NA;NA;NA;NA
"136";151;"rayyan-115925543";" 10.1016/j.bbamem.2013.06.026";"Excluído";"7 - Não inclui uma medida de toxicidade";"";"Ana Paula Sampaio";"";NA;NA;NA;NA;NA
"137";153;"rayyan-115937279";"10.1002/(SICI)1520-6769(199803/04)22:2<83::AID-NRC3>3.0.CO;2-L";"Excluído";"5 - Não usa isoformas de 37 a 43 aminoácidos";"";"Ana Paula Sampaio";"";NA;NA;NA;NA;NA
"138";16;"rayyan-115932334";"10.1016/j.ejmech.2016.09.057";"Incluído";"";"";"Ana Paula Sampaio";"16";16;"1.1 - Ensaio de redução de MTT e análogos";"15";"ab1-42 (25microM +) x test compound (microM -)";""
"139";17;"rayyan-115930704";"10.3390/ijms21103678";"Incluído";"";"";"Ana Paula Sampaio";"17,18,19,20";17;"1.1 - Ensaio de redução de MTT e análogos";"5B";"Control  x Sham (Abeta 2 microM) 24 h";""
"140";17;"rayyan-115930704";"10.3390/ijms21103678";"Incluído";"";"";"Ana Paula Sampaio";"17,18,19,20";18;"1.1 - Ensaio de redução de MTT e análogos";"5C";"Control x Sham (ABeta 2 microM) 48 h";""
"141";17;"rayyan-115930704";"10.3390/ijms21103678";"Incluído";"";"";"Ana Paula Sampaio";"17,18,19,20";19;"2.3 - Marcadores de morte celular (outros)";"5D";"Control  x Sham (Abeta 2 microM) 24 h";"DNA fragmentation using an ELISA kit Cell Death Detection ELISA kit (Cat.# 11544675001"
"142";17;"rayyan-115930704";"10.3390/ijms21103678";"Incluído";"";"";"Ana Paula Sampaio";"17,18,19,20";20;"2.3 - Marcadores de morte celular (outros)";"5E";"Control  x Sham (Abeta 2 microM) 24 h";"DNA fragmentation using an ELISA kit Cell Death Detection ELISA kit (Cat.# 11544675001"
"143";19;"rayyan-115934253";"https://doi.org/10.1042/BJ20110749";"Incluído";"";"";"Ana Paula Sampaio";"21,23,22";21;"1.1 - Ensaio de redução de MTT e análogos";"S1";"untreated x 25microM 5h";""
"144";19;"rayyan-115934253";"https://doi.org/10.1042/BJ20110749";"Incluído";"";"";"Ana Paula Sampaio";"21,23,22";22;"1.1 - Ensaio de redução de MTT e análogos";"S1";"untreated x 10microM 24h";""
"145";19;"rayyan-115934253";"https://doi.org/10.1042/BJ20110749";"Incluído";"";"";"Ana Paula Sampaio";"21,23,22";23;"1.1 - Ensaio de redução de MTT e análogos";"S1";"untreated x 25microM 24h";""
"146";20;"rayyan-115934254";"10.1016/j.neulet.2011.11.016.";"Incluído";"";"Results were expressed as percentages of the respective value
obtained for untreated cells at each time point DEFINIR SE CONTROLE É 100%. 
Retratado na lista de autoria";"Ana Paula Sampaio";"24,25,26";24;"1.1 - Ensaio de redução de MTT e análogos";"1A";"untreated x amyloid 5 h";""
"147";20;"rayyan-115934254";"10.1016/j.neulet.2011.11.016.";"Incluído";"";"Results were expressed as percentages of the respective value
obtained for untreated cells at each time point DEFINIR SE CONTROLE É 100%. 
Retratado na lista de autoria";"Ana Paula Sampaio";"24,25,26";25;"1.1 - Ensaio de redução de MTT e análogos";"1A";"untreated x amyloid 24 h";""
"148";20;"rayyan-115934254";"10.1016/j.neulet.2011.11.016.";"Incluído";"";"Results were expressed as percentages of the respective value
obtained for untreated cells at each time point DEFINIR SE CONTROLE É 100%. 
Retratado na lista de autoria";"Ana Paula Sampaio";"24,25,26";26;"1.1 - Ensaio de redução de MTT e análogos";"3A";"Control x amyloid ";"Não apresenta estatística"
"149";25;"rayyan-115924977";"10.1371/journal.pone.0109438";"Incluído";"";"";"Ana Paula Sampaio";"27";27;"1.1 - Ensaio de redução de MTT e análogos";"3";"Barras brancas (0) AB42- EGCG- MEO-W-F1+ X AB42+ EGCG- MEO-W-F1+";""
"150";31;"rayyan-115926981";"10.1016/j.bbrc.2009.10.130";"Incluído";"";"Não apresenta asterisco; porém, o grupo tratado é menor que o grupo controle. ";"Ana Paula Sampaio";"28";28;"1.1 - Ensaio de redução de MTT e análogos";"4";"AB 0 (comparado 100% controle)";""
"151";34;"rayyan-115923367";"10.1007/s11095-017-2276-2";"Incluído";"";"";"Ana Paula Sampaio";"29,30";29;"3.1 - Níveis de espécies reativas de oxigênio";"3C";"Control x Abeta";""
"152";34;"rayyan-115923367";"10.1007/s11095-017-2276-2";"Incluído";"";"";"Ana Paula Sampaio";"29,30";30;"1.1 - Ensaio de redução de MTT e análogos";"4C";"Abeta 3microMolar - X Abeta 3microMolar +";""
"153";35;"rayyan-115922931";"10.1016/j.mrgentox.2018.06.010";"Incluído";"";"";"Ana Paula Sampaio";"31,32,33";31;"2.1 - Indicadores diretos de morte";"2";"CNT X Ab 1-42";""
"154";35;"rayyan-115922931";"10.1016/j.mrgentox.2018.06.010";"Incluído";"";"";"Ana Paula Sampaio";"31,32,33";32;"2.2 - Marcadores diretos de apoptose";"4Apoptosis";"CNT X Ab 1-42";""
"155";35;"rayyan-115922931";"10.1016/j.mrgentox.2018.06.010";"Incluído";"";"";"Ana Paula Sampaio";"31,32,33";33;"2.1 - Indicadores diretos de morte";"4Necrosis";"CNT X Ab 1-42";""
"156";39;"rayyan-115924380";"10.1038/srep20949";"Incluído";"";"";"Ana Paula Sampaio";"34";34;"1.1 - Ensaio de redução de MTT e análogos";"2A";"Non-treated X 1mcroMolar AB 1-42";""
"157";45;"rayyan-115926839";"10.3233/JAD-2010-1314";"Incluído";"";"";"Ana Paula Sampaio";"35";35;"1.1 - Ensaio de redução de MTT e análogos";"1C";"Control X Ab1-42 (2.0 microM)";""
"158";46;"rayyan-115923527";"10.3892/mmr.2017.7702";"Incluído";"";"";"Ana Paula Sampaio";"36";36;"1.1 - Ensaio de redução de MTT e análogos";"1";"Control x Ab";""
"159";48;"rayyan-115922168";"10.1074/jbc.RA119.010955";"Incluído";"";"";"Ana Paula Sampaio";"37,38";37;"1.1 - Ensaio de redução de MTT e análogos";"4D";"Veh X Veh WT-ab42";""
"160";48;"rayyan-115922168";"10.1074/jbc.RA119.010955";"Incluído";"";"";"Ana Paula Sampaio";"37,38";38;"1.1 - Ensaio de redução de MTT e análogos";"4E";"Veh X ab42 toxic dimer";""
"161";51;"rayyan-115924519";"10.1111/cns.12472";"Incluído";"";"";"Ana Paula Sampaio";"39,40,41,42";39;"1.1 - Ensaio de redução de MTT e análogos";"3A";"Control X Ab1-40";""
"162";51;"rayyan-115924519";"10.1111/cns.12472";"Incluído";"";"";"Ana Paula Sampaio";"39,40,41,42";40;"1.1 - Ensaio de redução de MTT e análogos";"3B";"Control X pre-formed Ab1-40 fibrils";""
"163";51;"rayyan-115924519";"10.1111/cns.12472";"Incluído";"";"";"Ana Paula Sampaio";"39,40,41,42";41;"2.2 - Marcadores diretos de apoptose";"4B";"Control X Ab1-40 fibrils";""
"164";51;"rayyan-115924519";"10.1111/cns.12472";"Incluído";"";"";"Ana Paula Sampaio";"39,40,41,42";42;"3.1 - Níveis de espécies reativas de oxigênio";"5B";"Control X Ab1-40 fibrils";""
"165";53;"rayyan-115926167";"10.1371/journal.pone.0028887";"Incluído";"";"";"Ana Paula Sampaio";"43,44,45,46,47";43;"1.1 - Ensaio de redução de MTT e análogos";"5B";"Control X 0.5microM AB";""
"166";53;"rayyan-115926167";"10.1371/journal.pone.0028887";"Incluído";"";"";"Ana Paula Sampaio";"43,44,45,46,47";44;"1.1 - Ensaio de redução de MTT e análogos";"5C";"Control X 0.5microM AB";""
"167";53;"rayyan-115926167";"10.1371/journal.pone.0028887";"Incluído";"";"";"Ana Paula Sampaio";"43,44,45,46,47";45;"3.1 - Níveis de espécies reativas de oxigênio";"7 Relative DCF units";"Control X 0.5microM AB";""
"168";53;"rayyan-115926167";"10.1371/journal.pone.0028887";"Incluído";"";"";"Ana Paula Sampaio";"43,44,45,46,47";46;"3.1 - Níveis de espécies reativas de oxigênio";"7 Relative DHR units";"Control X 0.5microM AB";""
"169";53;"rayyan-115926167";"10.1371/journal.pone.0028887";"Incluído";"";"";"Ana Paula Sampaio";"43,44,45,46,47";47;"3.1 - Níveis de espécies reativas de oxigênio";"7 Relative DHE units";"Control X 0.5microM AB";""
"170";57;"rayyan-115936998";"10.1016/s0169-328x(00)00025-5";"Incluído";"";"";"Ana Paula Sampaio";"48,49";48;"3.1 - Níveis de espécies reativas de oxigênio";"1 ROS";"Control X BA";""
"171";57;"rayyan-115936998";"10.1016/s0169-328x(00)00025-5";"Incluído";"";"";"Ana Paula Sampaio";"48,49";49;"3.1 - Níveis de espécies reativas de oxigênio";"2 ROS";"Control X BA";""
"172";60;"rayyan-115921868";"10.1021/acs.jmedchem.0c00756";"Incluído";"";"";"Ana Paula Sampaio";"50";50;"1.1 - Ensaio de redução de MTT e análogos";"7";"100% X untreated cells";"Parece que a comparação é com 100% controle"
"173";63;"rayyan-115922719";"10.1007/s12035-019-1544-z";"Incluído";"";"";"Ana Paula Sampaio";"51,53,52";51;"1.1 - Ensaio de redução de MTT e análogos";"1B";"Cont X 5microM";""
"174";63;"rayyan-115922719";"10.1007/s12035-019-1544-z";"Incluído";"";"";"Ana Paula Sampaio";"51,53,52";52;"1.1 - Ensaio de redução de MTT e análogos";"1B";"Cont X 10microM";""
"175";63;"rayyan-115922719";"10.1007/s12035-019-1544-z";"Incluído";"";"";"Ana Paula Sampaio";"51,53,52";53;"1.1 - Ensaio de redução de MTT e análogos";"1B";"Cont X 20microM";""
"176";69;"rayyan-115934824";"10.1007/s10495-010-0492-x";"Incluído";"";"";"Ana Paula Sampaio";"54,55,56,57";54;"1.1 - Ensaio de redução de MTT e análogos";"1a";"bilobalide + Abeta (0)";""
"177";69;"rayyan-115934824";"10.1007/s10495-010-0492-x";"Incluído";"";"";"Ana Paula Sampaio";"54,55,56,57";55;"2.2 - Marcadores diretos de apoptose";"1e";"LY294002 -, Abeta-, H2O2-, serum-deprivation- x  LY294002 -, Abeta+ H2O2-, serum-deprivation- ";""
"178";69;"rayyan-115934824";"10.1007/s10495-010-0492-x";"Incluído";"";"";"Ana Paula Sampaio";"54,55,56,57";56;"2.1 - Indicadores diretos de morte";"2";"Control X Abeta";""
"179";69;"rayyan-115934824";"10.1007/s10495-010-0492-x";"Incluído";"";"";"Ana Paula Sampaio";"54,55,56,57";57;"3.3 - Produtos de estresse oxidativo";"4j";"Control X Abeta";""
"180";70;"rayyan-115923091";"10.1039/c8cp02685h";"Incluído";"";"";"Ana Paula Sampaio";"58,60,59";58;"1.1 - Ensaio de redução de MTT e análogos";"10";"Not incubated - buffer X Abet40LMW 80microM";""
"181";70;"rayyan-115923091";"10.1039/c8cp02685h";"Incluído";"";"";"Ana Paula Sampaio";"58,60,59";59;"1.1 - Ensaio de redução de MTT e análogos";"10";"Not incubated - buffer X Abet42LMW 10microM";""
"182";70;"rayyan-115923091";"10.1039/c8cp02685h";"Incluído";"";"";"Ana Paula Sampaio";"58,60,59";60;"1.1 - Ensaio de redução de MTT e análogos";"10";"Not incubated - buffer X Abet42LMW 32microM";""
"183";71;"rayyan-115936366";"10.1046/j.1471-4159.2003.02088.x";"Incluído";"";"";"Ana Paula Sampaio";"61,62,63";61;"1.1 - Ensaio de redução de MTT e análogos";"10a";"Aß (1-42) 3h";""
"184";71;"rayyan-115936366";"10.1046/j.1471-4159.2003.02088.x";"Incluído";"";"";"Ana Paula Sampaio";"61,62,63";62;"1.1 - Ensaio de redução de MTT e análogos";"10a";"Aß (1-42) 5h";""
"185";71;"rayyan-115936366";"10.1046/j.1471-4159.2003.02088.x";"Incluído";"";"";"Ana Paula Sampaio";"61,62,63";63;"1.1 - Ensaio de redução de MTT e análogos";"10a";"Aß (1-42) 24h";""
"186";75;"rayyan-115923341";" 10.1002/mnfr.201700890";"Incluído";"";"";"Ana Paula Sampaio";"64";64;"1.1 - Ensaio de redução de MTT e análogos";"1B";"Aß+ X EGCG-";""
"187";76;"rayyan-115932220";"10.1016/j.jinorgbio.2017.03.009";"Incluído";"";"";"Ana Paula Sampaio";"65,66,67";65;"1.1 - Ensaio de redução de MTT e análogos";"3A";"1 X 2";""
"188";76;"rayyan-115932220";"10.1016/j.jinorgbio.2017.03.009";"Incluído";"";"";"Ana Paula Sampaio";"65,66,67";66;"1.2 - Ensaio de liberação de LDH";"3B";"2 X 3";""
"189";76;"rayyan-115932220";"10.1016/j.jinorgbio.2017.03.009";"Incluído";"";"";"Ana Paula Sampaio";"65,66,67";67;"3.3 - Produtos de estresse oxidativo";"4";"1 X 2";""
"190";80;"rayyan-115923418";"10.1021/acs.langmuir.7b03617";"Incluído";"";"";"Ana Paula Sampaio";"69";69;"1.1 - Ensaio de redução de MTT e análogos";"6";"Cell only X 1";""
"191";82;"rayyan-115926439";" 10.1016/j.freeradbiomed.2011.02.035";"Incluído";"";"";"Ana Paula Sampaio";"70,71,72,73,74,75,76,77";70;"3.1 - Níveis de espécies reativas de oxigênio";"6A";"'- X Aß (microM) 2";""
"192";82;"rayyan-115926439";" 10.1016/j.freeradbiomed.2011.02.035";"Incluído";"";"";"Ana Paula Sampaio";"70,71,72,73,74,75,76,77";71;"3.1 - Níveis de espécies reativas de oxigênio";"6A";"'- X Aß (microM) 3";""
"193";82;"rayyan-115926439";" 10.1016/j.freeradbiomed.2011.02.035";"Incluído";"";"";"Ana Paula Sampaio";"70,71,72,73,74,75,76,77";72;"3.1 - Níveis de espécies reativas de oxigênio";"6A";"'- X Aß (microM) 4";""
"194";82;"rayyan-115926439";" 10.1016/j.freeradbiomed.2011.02.035";"Incluído";"";"";"Ana Paula Sampaio";"70,71,72,73,74,75,76,77";73;"3.1 - Níveis de espécies reativas de oxigênio";"6B";"- X Aß +CORT- RU486-";""
"195";82;"rayyan-115926439";" 10.1016/j.freeradbiomed.2011.02.035";"Incluído";"";"";"Ana Paula Sampaio";"70,71,72,73,74,75,76,77";74;"3.2 - Dano ao potencial de membrana mitocondrial";"6C";"'- X Aß(microM) 1 ";""
"196";82;"rayyan-115926439";" 10.1016/j.freeradbiomed.2011.02.035";"Incluído";"";"";"Ana Paula Sampaio";"70,71,72,73,74,75,76,77";75;"3.2 - Dano ao potencial de membrana mitocondrial";"6C";"'- X Aß(microM) 2";""
"197";82;"rayyan-115926439";" 10.1016/j.freeradbiomed.2011.02.035";"Incluído";"";"";"Ana Paula Sampaio";"70,71,72,73,74,75,76,77";76;"3.2 - Dano ao potencial de membrana mitocondrial";"6C";"'- X Aß(microM) 4";""
"198";82;"rayyan-115926439";" 10.1016/j.freeradbiomed.2011.02.035";"Incluído";"";"";"Ana Paula Sampaio";"70,71,72,73,74,75,76,77";77;"3.2 - Dano ao potencial de membrana mitocondrial";"6D";"- X Aß +CORT- RU486-";""
"199";83;"rayyan-115927187";" 10.1038/aps.2009.25";"Incluído";"";"";"Ana Paula Sampaio";"78,79,80,81,82,83";78;"1.1 - Ensaio de redução de MTT e análogos";"1A";"0 X Aß1–42 (micromol/L) 4";""
"200";83;"rayyan-115927187";" 10.1038/aps.2009.25";"Incluído";"";"";"Ana Paula Sampaio";"78,79,80,81,82,83";79;"1.1 - Ensaio de redução de MTT e análogos";"1A";"0 X Aß1–42 (micromol/L) 8";""
"201";83;"rayyan-115927187";" 10.1038/aps.2009.25";"Incluído";"";"";"Ana Paula Sampaio";"78,79,80,81,82,83";80;"1.1 - Ensaio de redução de MTT e análogos";"1A";"0 X Aß1–42 (micromol/L) 12";""
"202";83;"rayyan-115927187";" 10.1038/aps.2009.25";"Incluído";"";"";"Ana Paula Sampaio";"78,79,80,81,82,83";81;"1.1 - Ensaio de redução de MTT e análogos";"1A";"0 X Aß1–42 (micromol/L) 16";""
"203";83;"rayyan-115927187";" 10.1038/aps.2009.25";"Incluído";"";"";"Ana Paula Sampaio";"78,79,80,81,82,83";82;"1.1 - Ensaio de redução de MTT e análogos";"1A";"0 X Aß1–42 (micromol/L) 24";""
"204";83;"rayyan-115927187";" 10.1038/aps.2009.25";"Incluído";"";"";"Ana Paula Sampaio";"78,79,80,81,82,83";83;"2.2 - Marcadores diretos de apoptose";"1C";"CONTROL X Aß";""
"205";85;"rayyan-115923777";" 10.1021/acschemneuro.7b00100";"Incluído";"";"";"Ana Paula Sampaio";"84";84;"1.1 - Ensaio de redução de MTT e análogos";"3";"CTR X Aß 10 microM";""
"206";90;"rayyan-115925791";"10.1371/journal.pone.0048540";"Incluído";"";"";"Ana Paula Sampaio";"85";85;"1.1 - Ensaio de redução de MTT e análogos";"3";"100% X  Aß";""
"207";94;"rayyan-115925960";" 10.1007/s12031-012-9782-9";"Incluído";"";"";"Ana Paula Sampaio";"86,87,88,89";86;"2.1 - Indicadores diretos de morte";"3C";"0 oAß X 8 oAß";""
"208";94;"rayyan-115925960";" 10.1007/s12031-012-9782-9";"Incluído";"";"";"Ana Paula Sampaio";"86,87,88,89";87;"2.1 - Indicadores diretos de morte";"3C";"0 oAß X 16 oAß";""
"209";94;"rayyan-115925960";" 10.1007/s12031-012-9782-9";"Incluído";"";"";"Ana Paula Sampaio";"86,87,88,89";88;"1.1 - Ensaio de redução de MTT e análogos";"3D";"0 oAß X 8 oAß";""
"210";94;"rayyan-115925960";" 10.1007/s12031-012-9782-9";"Incluído";"";"";"Ana Paula Sampaio";"86,87,88,89";89;"1.1 - Ensaio de redução de MTT e análogos";"3D";"0 oAß X 16 oAß";""
"211";95;"rayyan-115927942";"10.1111/j.1460-9568.2006.04951.x";"Incluído";"";"";"Ana Paula Sampaio";"90";90;"1.1 - Ensaio de redução de MTT e análogos";"3B";"100% X 0";""
"212";97;"rayyan-115934916";"10.3233/JAD-2010-1288";"Incluído";"";"";"Ana Paula Sampaio";"91,92";91;"2.2 - Marcadores diretos de apoptose";"1B";"Cont X 10";""
"213";97;"rayyan-115934916";"10.3233/JAD-2010-1288";"Incluído";"";"";"Ana Paula Sampaio";"91,92";92;"2.2 - Marcadores diretos de apoptose";"1B";"Cont X 20";""
"214";100;"rayyan-115927335";" 10.1097/WNR.0b013e32830fe4b8";"Incluído";"";"";"Ana Paula Sampaio";"93,94,95,98,96,97";93;"1.1 - Ensaio de redução de MTT e análogos";"2";"0 X 100% oligomeric Aß1–42";""
"215";100;"rayyan-115927335";" 10.1097/WNR.0b013e32830fe4b8";"Incluído";"";"";"Ana Paula Sampaio";"93,94,95,98,96,97";94;"1.1 - Ensaio de redução de MTT e análogos";"2";"0 X 100% fibrilar Aß1–42";""
"216";100;"rayyan-115927335";" 10.1097/WNR.0b013e32830fe4b8";"Incluído";"";"";"Ana Paula Sampaio";"93,94,95,98,96,97";95;"1.1 - Ensaio de redução de MTT e análogos";"3A";"0 X 100% oligomeric Aß1–42";""
"217";100;"rayyan-115927335";" 10.1097/WNR.0b013e32830fe4b8";"Incluído";"";"";"Ana Paula Sampaio";"93,94,95,98,96,97";96;"1.1 - Ensaio de redução de MTT e análogos";"3A";"0 X 100% fibrilar Aß1–42";""
"218";100;"rayyan-115927335";" 10.1097/WNR.0b013e32830fe4b8";"Incluído";"";"";"Ana Paula Sampaio";"93,94,95,98,96,97";97;"2.1 - Indicadores diretos de morte";"3B";"Sham X Aß1–42 (necrosis)";""
"219";100;"rayyan-115927335";" 10.1097/WNR.0b013e32830fe4b8";"Incluído";"";"";"Ana Paula Sampaio";"93,94,95,98,96,97";98;"2.2 - Marcadores diretos de apoptose";"3B";"Sham X Aß1–42 (apoptosis)";""
"220";103;"rayyan-115934942";"10.3233/JAD-2010-091207";"Incluído";"";"";"Ana Paula Sampaio";"";NA;NA;NA;NA;NA
"221";108;"rayyan-115921698";"10.1007/s11033-020-05996-1";"Incluído";"";"";"Ana Paula Sampaio";"99,100";99;"1.1 - Ensaio de redução de MTT e análogos";"1";"C X Aß";""
"222";108;"rayyan-115921698";"10.1007/s11033-020-05996-1";"Incluído";"";"";"Ana Paula Sampaio";"99,100";100;"1.1 - Ensaio de redução de MTT e análogos";"2";"C X Aß";""
"223";109;"rayyan-115927120";"10.1111/j.1742-4658.2009.07094.x";"Incluído";"";"";"Ana Paula Sampaio";"101,103,102,104,105,106,108,107";101;"1.1 - Ensaio de redução de MTT e análogos";"1A";"Control X Aß1–42 5 microM";""
"224";109;"rayyan-115927120";"10.1111/j.1742-4658.2009.07094.x";"Incluído";"";"";"Ana Paula Sampaio";"101,103,102,104,105,106,108,107";102;"1.1 - Ensaio de redução de MTT e análogos";"1A";"Control X Aß1–42 10 microM";""
"225";109;"rayyan-115927120";"10.1111/j.1742-4658.2009.07094.x";"Incluído";"";"";"Ana Paula Sampaio";"101,103,102,104,105,106,108,107";103;"1.1 - Ensaio de redução de MTT e análogos";"1A";"Control X Aß1–42 20 microM";""
"226";109;"rayyan-115927120";"10.1111/j.1742-4658.2009.07094.x";"Incluído";"";"";"Ana Paula Sampaio";"101,103,102,104,105,106,108,107";104;"1.1 - Ensaio de redução de MTT e análogos";"1C";"0Aß1–42 X 5microM Aß1–42";""
"227";109;"rayyan-115927120";"10.1111/j.1742-4658.2009.07094.x";"Incluído";"";"";"Ana Paula Sampaio";"101,103,102,104,105,106,108,107";105;"1.1 - Ensaio de redução de MTT e análogos";"1C";"0Aß1–42 X 10microM Aß1–42";""
"228";109;"rayyan-115927120";"10.1111/j.1742-4658.2009.07094.x";"Incluído";"";"";"Ana Paula Sampaio";"101,103,102,104,105,106,108,107";106;"1.1 - Ensaio de redução de MTT e análogos";"1C";"0Aß1–42 X 20microM Aß1–42";""
"229";109;"rayyan-115927120";"10.1111/j.1742-4658.2009.07094.x";"Incluído";"";"";"Ana Paula Sampaio";"101,103,102,104,105,106,108,107";107;"2.2 - Marcadores diretos de apoptose";"1D";"Control X Aß1–42";""
"230";109;"rayyan-115927120";"10.1111/j.1742-4658.2009.07094.x";"Incluído";"";"";"Ana Paula Sampaio";"101,103,102,104,105,106,108,107";108;"3.1 - Níveis de espécies reativas de oxigênio";"2";"Control X Aß1–42";""
"231";110;"rayyan-115922135";"10.1021/acschemneuro.9b00549";"Incluído";"";"";"Ana Paula Sampaio";"109,110,111";109;"1.1 - Ensaio de redução de MTT e análogos";"3";"100% X Aß1-42";""
"232";110;"rayyan-115922135";"10.1021/acschemneuro.9b00549";"Incluído";"";"";"Ana Paula Sampaio";"109,110,111";110;"1.1 - Ensaio de redução de MTT e análogos";"4a";"100% X Aß1-42";""
"233";110;"rayyan-115922135";"10.1021/acschemneuro.9b00549";"Incluído";"";"";"Ana Paula Sampaio";"109,110,111";111;"1.1 - Ensaio de redução de MTT e análogos";"4b";"100% X Aß1-42";""
"234";116;"rayyan-115924722";"10.1039/c5ib00064e";"Incluído";"";"";"Ana Paula Sampaio";"112,113,114";112;"1.1 - Ensaio de redução de MTT e análogos";"6";"Control X Aß";""
"235";116;"rayyan-115924722";"10.1039/c5ib00064e";"Incluído";"";"";"Ana Paula Sampaio";"112,113,114";113;"3.1 - Níveis de espécies reativas de oxigênio";"7";"Control X Aß";""
"236";116;"rayyan-115924722";"10.1039/c5ib00064e";"Incluído";"";"";"Ana Paula Sampaio";"112,113,114";114;"2.2 - Marcadores diretos de apoptose";"8";"Control X Aß";""
"237";118;"rayyan-115922153";"10.1021/acschemneuro.9b00638";"Incluído";"";"";"Ana Paula Sampaio";"115,116";115;"1.4 - Viabilidade celular (outros)";"4";"Aß42-  Aß42DM- X Aß42+  Aß42DM-";""
"238";118;"rayyan-115922153";"10.1021/acschemneuro.9b00638";"Incluído";"";"";"Ana Paula Sampaio";"115,116";116;"2.2 - Marcadores diretos de apoptose";"6 (%apoptotic cell)";"Aß42-  Aß42DM- X Aß42+  Aß42DM-";""
